subset_indices,subset_bitmask,num_features,accuracy,error_hE,penalty_hP,fitness_h
"(1, 2, 3, 4, 5, 10, 11, 12)",0111110000111,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(1, 2, 3, 4, 5, 9)",0111110001000,6,0.8148148148148148,0.18518518518518523,0.06,0.24518518518518523
"(1, 2, 3, 4, 5, 9, 12)",0111110001001,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(1, 2, 3, 4, 5, 9, 11)",0111110001010,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(1, 2, 3, 4, 5, 9, 11, 12)",0111110001011,8,0.8641975308641975,0.13580246913580252,0.08,0.21580246913580253
"(1, 2, 3, 4, 5, 9, 10)",0111110001100,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(1, 2, 3, 4, 5, 9, 10, 12)",0111110001101,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(1, 2, 3, 4, 5, 9, 10, 11)",0111110001110,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(1, 2, 3, 4, 5, 9, 10, 11, 12)",0111110001111,9,0.8765432098765432,0.12345679012345678,0.09,0.21345679012345678
"(1, 2, 3, 4, 5, 8)",0111110010000,6,0.7283950617283951,0.2716049382716049,0.06,0.3316049382716049
"(1, 2, 3, 4, 5, 8, 12)",0111110010001,7,0.7654320987654321,0.23456790123456794,0.07,0.30456790123456795
"(1, 2, 3, 4, 5, 8, 11)",0111110010010,7,0.7283950617283951,0.2716049382716049,0.07,0.34160493827160493
"(1, 2, 3, 4, 5, 8, 11, 12)",0111110010011,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(1, 2, 3, 4, 5, 8, 10)",0111110010100,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(1, 2, 3, 4, 5, 8, 10, 12)",0111110010101,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(1, 2, 3, 4, 5, 8, 10, 11)",0111110010110,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(1, 2, 3, 4, 5, 8, 10, 11, 12)",0111110010111,9,0.8765432098765432,0.12345679012345678,0.09,0.21345679012345678
"(1, 2, 3, 4, 5, 8, 9)",0111110011000,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(1, 2, 3, 4, 5, 8, 9, 12)",0111110011001,8,0.8271604938271605,0.1728395061728395,0.08,0.2528395061728395
"(1, 2, 3, 4, 5, 8, 9, 11)",0111110011010,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(1, 2, 3, 4, 5, 8, 9, 11, 12)",0111110011011,9,0.8888888888888888,0.11111111111111116,0.09,0.20111111111111116
"(1, 2, 3, 4, 5, 8, 9, 10)",0111110011100,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(1, 2, 3, 4, 5, 8, 9, 10, 12)",0111110011101,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(1, 2, 3, 4, 5, 8, 9, 10, 11)",0111110011110,9,0.8395061728395061,0.16049382716049387,0.09,0.25049382716049384
"(1, 2, 3, 4, 5, 8, 9, 10, 11, 12)",0111110011111,10,0.8518518518518519,0.14814814814814814,0.1,0.24814814814814815
"(1, 2, 3, 4, 5, 7)",0111110100000,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(1, 2, 3, 4, 5, 7, 12)",0111110100001,7,0.8518518518518519,0.14814814814814814,0.07,0.21814814814814815
"(1, 2, 3, 4, 5, 7, 11)",0111110100010,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(1, 2, 3, 4, 5, 7, 11, 12)",0111110100011,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(1, 2, 3, 4, 5, 7, 10)",0111110100100,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(1, 2, 3, 4, 5, 7, 10, 12)",0111110100101,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(1, 2, 3, 4, 5, 7, 10, 11)",0111110100110,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(1, 2, 3, 4, 5, 7, 10, 11, 12)",0111110100111,9,0.8395061728395061,0.16049382716049387,0.09,0.25049382716049384
"(1, 2, 3, 4, 5, 7, 9)",0111110101000,7,0.8271604938271605,0.1728395061728395,0.07,0.2428395061728395
"(1, 2, 3, 4, 5, 7, 9, 12)",0111110101001,8,0.8395061728395061,0.16049382716049387,0.08,0.2404938271604939
"(1, 2, 3, 4, 5, 7, 9, 11)",0111110101010,8,0.8395061728395061,0.16049382716049387,0.08,0.2404938271604939
"(1, 2, 3, 4, 5, 7, 9, 11, 12)",0111110101011,9,0.8765432098765432,0.12345679012345678,0.09,0.21345679012345678
"(1, 2, 3, 4, 5, 7, 9, 10)",0111110101100,8,0.7654320987654321,0.23456790123456794,0.08,0.31456790123456796
"(1, 2, 3, 4, 5, 7, 9, 10, 12)",0111110101101,9,0.8148148148148148,0.18518518518518523,0.09,0.2751851851851852
"(1, 2, 3, 4, 5, 7, 9, 10, 11)",0111110101110,9,0.8395061728395061,0.16049382716049387,0.09,0.25049382716049384
"(1, 2, 3, 4, 5, 7, 9, 10, 11, 12)",0111110101111,10,0.8641975308641975,0.13580246913580252,0.1,0.23580246913580252
"(1, 2, 3, 4, 5, 7, 8)",0111110110000,7,0.7283950617283951,0.2716049382716049,0.07,0.34160493827160493
"(1, 2, 3, 4, 5, 7, 8, 12)",0111110110001,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(1, 2, 3, 4, 5, 7, 8, 11)",0111110110010,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(1, 2, 3, 4, 5, 7, 8, 11, 12)",0111110110011,9,0.8395061728395061,0.16049382716049387,0.09,0.25049382716049384
"(1, 2, 3, 4, 5, 7, 8, 10)",0111110110100,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(1, 2, 3, 4, 5, 7, 8, 10, 12)",0111110110101,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(1, 2, 3, 4, 5, 7, 8, 10, 11)",0111110110110,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(1, 2, 3, 4, 5, 7, 8, 10, 11, 12)",0111110110111,10,0.8271604938271605,0.1728395061728395,0.1,0.2728395061728395
"(1, 2, 3, 4, 5, 7, 8, 9)",0111110111000,8,0.8271604938271605,0.1728395061728395,0.08,0.2528395061728395
"(1, 2, 3, 4, 5, 7, 8, 9, 12)",0111110111001,9,0.8395061728395061,0.16049382716049387,0.09,0.25049382716049384
"(1, 2, 3, 4, 5, 7, 8, 9, 11)",0111110111010,9,0.8518518518518519,0.14814814814814814,0.09,0.23814814814814814
"(1, 2, 3, 4, 5, 7, 8, 9, 11, 12)",0111110111011,10,0.8641975308641975,0.13580246913580252,0.1,0.23580246913580252
"(1, 2, 3, 4, 5, 7, 8, 9, 10)",0111110111100,9,0.8148148148148148,0.18518518518518523,0.09,0.2751851851851852
"(1, 2, 3, 4, 5, 7, 8, 9, 10, 12)",0111110111101,10,0.8271604938271605,0.1728395061728395,0.1,0.2728395061728395
"(1, 2, 3, 4, 5, 7, 8, 9, 10, 11)",0111110111110,10,0.8395061728395061,0.16049382716049387,0.1,0.26049382716049385
"(1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12)",0111110111111,11,0.8641975308641975,0.13580246913580252,0.11,0.2458024691358025
"(1, 2, 3, 4, 5, 6)",0111111000000,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(1, 2, 3, 4, 5, 6, 12)",0111111000001,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(1, 2, 3, 4, 5, 6, 11)",0111111000010,7,0.7283950617283951,0.2716049382716049,0.07,0.34160493827160493
"(1, 2, 3, 4, 5, 6, 11, 12)",0111111000011,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(1, 2, 3, 4, 5, 6, 10)",0111111000100,7,0.7407407407407407,0.2592592592592593,0.07,0.3292592592592593
"(1, 2, 3, 4, 5, 6, 10, 12)",0111111000101,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(1, 2, 3, 4, 5, 6, 10, 11)",0111111000110,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(1, 2, 3, 4, 5, 6, 10, 11, 12)",0111111000111,9,0.8765432098765432,0.12345679012345678,0.09,0.21345679012345678
"(1, 2, 3, 4, 5, 6, 9)",0111111001000,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(1, 2, 3, 4, 5, 6, 9, 12)",0111111001001,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(1, 2, 3, 4, 5, 6, 9, 11)",0111111001010,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(1, 2, 3, 4, 5, 6, 9, 11, 12)",0111111001011,9,0.8765432098765432,0.12345679012345678,0.09,0.21345679012345678
"(1, 2, 3, 4, 5, 6, 9, 10)",0111111001100,8,0.7283950617283951,0.2716049382716049,0.08,0.35160493827160494
"(1, 2, 3, 4, 5, 6, 9, 10, 12)",0111111001101,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(1, 2, 3, 4, 5, 6, 9, 10, 11)",0111111001110,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(1, 2, 3, 4, 5, 6, 9, 10, 11, 12)",0111111001111,10,0.8518518518518519,0.14814814814814814,0.1,0.24814814814814815
"(1, 2, 3, 4, 5, 6, 8)",0111111010000,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(1, 2, 3, 4, 5, 6, 8, 12)",0111111010001,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(1, 2, 3, 4, 5, 6, 8, 11)",0111111010010,8,0.7407407407407407,0.2592592592592593,0.08,0.3392592592592593
"(1, 2, 3, 4, 5, 6, 8, 11, 12)",0111111010011,9,0.7901234567901234,0.2098765432098766,0.09,0.29987654320987656
"(1, 2, 3, 4, 5, 6, 8, 10)",0111111010100,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(1, 2, 3, 4, 5, 6, 8, 10, 12)",0111111010101,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(1, 2, 3, 4, 5, 6, 8, 10, 11)",0111111010110,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(1, 2, 3, 4, 5, 6, 8, 10, 11, 12)",0111111010111,10,0.8395061728395061,0.16049382716049387,0.1,0.26049382716049385
"(1, 2, 3, 4, 5, 6, 8, 9)",0111111011000,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(1, 2, 3, 4, 5, 6, 8, 9, 12)",0111111011001,9,0.8148148148148148,0.18518518518518523,0.09,0.2751851851851852
"(1, 2, 3, 4, 5, 6, 8, 9, 11)",0111111011010,9,0.8271604938271605,0.1728395061728395,0.09,0.26283950617283947
"(1, 2, 3, 4, 5, 6, 8, 9, 11, 12)",0111111011011,10,0.8765432098765432,0.12345679012345678,0.1,0.2234567901234568
"(1, 2, 3, 4, 5, 6, 8, 9, 10)",0111111011100,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(1, 2, 3, 4, 5, 6, 8, 9, 10, 12)",0111111011101,10,0.8395061728395061,0.16049382716049387,0.1,0.26049382716049385
"(1, 2, 3, 4, 5, 6, 8, 9, 10, 11)",0111111011110,10,0.8395061728395061,0.16049382716049387,0.1,0.26049382716049385
"(1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12)",0111111011111,11,0.8518518518518519,0.14814814814814814,0.11,0.2581481481481481
"(1, 2, 3, 4, 5, 6, 7)",0111111100000,7,0.7160493827160493,0.28395061728395066,0.07,0.35395061728395066
"(1, 2, 3, 4, 5, 6, 7, 12)",0111111100001,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(1, 2, 3, 4, 5, 6, 7, 11)",0111111100010,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(1, 2, 3, 4, 5, 6, 7, 11, 12)",0111111100011,9,0.8518518518518519,0.14814814814814814,0.09,0.23814814814814814
"(1, 2, 3, 4, 5, 6, 7, 10)",0111111100100,8,0.7407407407407407,0.2592592592592593,0.08,0.3392592592592593
"(1, 2, 3, 4, 5, 6, 7, 10, 12)",0111111100101,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(1, 2, 3, 4, 5, 6, 7, 10, 11)",0111111100110,9,0.7777777777777778,0.2222222222222222,0.09,0.3122222222222222
"(1, 2, 3, 4, 5, 6, 7, 10, 11, 12)",0111111100111,10,0.8271604938271605,0.1728395061728395,0.1,0.2728395061728395
"(1, 2, 3, 4, 5, 6, 7, 9)",0111111101000,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(1, 2, 3, 4, 5, 6, 7, 9, 12)",0111111101001,9,0.8641975308641975,0.13580246913580252,0.09,0.2258024691358025
"(1, 2, 3, 4, 5, 6, 7, 9, 11)",0111111101010,9,0.8148148148148148,0.18518518518518523,0.09,0.2751851851851852
"(1, 2, 3, 4, 5, 6, 7, 9, 11, 12)",0111111101011,10,0.8765432098765432,0.12345679012345678,0.1,0.2234567901234568
"(1, 2, 3, 4, 5, 6, 7, 9, 10)",0111111101100,9,0.7407407407407407,0.2592592592592593,0.09,0.34925925925925927
"(1, 2, 3, 4, 5, 6, 7, 9, 10, 12)",0111111101101,10,0.8148148148148148,0.18518518518518523,0.1,0.2851851851851852
"(1, 2, 3, 4, 5, 6, 7, 9, 10, 11)",0111111101110,10,0.8024691358024691,0.19753086419753085,0.1,0.29753086419753083
"(1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12)",0111111101111,11,0.8518518518518519,0.14814814814814814,0.11,0.2581481481481481
"(1, 2, 3, 4, 5, 6, 7, 8)",0111111110000,8,0.7407407407407407,0.2592592592592593,0.08,0.3392592592592593
"(1, 2, 3, 4, 5, 6, 7, 8, 12)",0111111110001,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(1, 2, 3, 4, 5, 6, 7, 8, 11)",0111111110010,9,0.7654320987654321,0.23456790123456794,0.09,0.3245679012345679
"(1, 2, 3, 4, 5, 6, 7, 8, 11, 12)",0111111110011,10,0.8395061728395061,0.16049382716049387,0.1,0.26049382716049385
"(1, 2, 3, 4, 5, 6, 7, 8, 10)",0111111110100,9,0.8024691358024691,0.19753086419753085,0.09,0.2875308641975308
"(1, 2, 3, 4, 5, 6, 7, 8, 10, 12)",0111111110101,10,0.8024691358024691,0.19753086419753085,0.1,0.29753086419753083
"(1, 2, 3, 4, 5, 6, 7, 8, 10, 11)",0111111110110,10,0.8271604938271605,0.1728395061728395,0.1,0.2728395061728395
"(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12)",0111111110111,11,0.8271604938271605,0.1728395061728395,0.11,0.2828395061728395
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0111111111000,9,0.8148148148148148,0.18518518518518523,0.09,0.2751851851851852
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 12)",0111111111001,10,0.8765432098765432,0.12345679012345678,0.1,0.2234567901234568
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 11)",0111111111010,10,0.8395061728395061,0.16049382716049387,0.1,0.26049382716049385
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12)",0111111111011,11,0.8765432098765432,0.12345679012345678,0.11,0.23345679012345677
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",0111111111100,10,0.8024691358024691,0.19753086419753085,0.1,0.29753086419753083
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12)",0111111111101,11,0.8148148148148148,0.18518518518518523,0.11,0.2951851851851852
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)",0111111111110,11,0.8395061728395061,0.16049382716049387,0.11,0.27049382716049386
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12)",0111111111111,12,0.8518518518518519,0.14814814814814814,0.12,0.26814814814814814
"(0,)",1000000000000,1,0.5802469135802469,0.41975308641975306,0.01,0.42975308641975307
"(0, 12)",1000000000001,2,0.7407407407407407,0.2592592592592593,0.02,0.2792592592592593
"(0, 11)",1000000000010,2,0.6419753086419753,0.3580246913580247,0.02,0.37802469135802474
"(0, 11, 12)",1000000000011,3,0.7407407407407407,0.2592592592592593,0.03,0.2892592592592593
"(0, 10)",1000000000100,2,0.6296296296296297,0.37037037037037035,0.02,0.39037037037037037
"(0, 10, 12)",1000000000101,3,0.7407407407407407,0.2592592592592593,0.03,0.2892592592592593
"(0, 10, 11)",1000000000110,3,0.7160493827160493,0.28395061728395066,0.03,0.3139506172839507
"(0, 10, 11, 12)",1000000000111,4,0.7654320987654321,0.23456790123456794,0.04,0.2745679012345679
"(0, 9)",1000000001000,2,0.5925925925925926,0.40740740740740744,0.02,0.42740740740740746
"(0, 9, 12)",1000000001001,3,0.7407407407407407,0.2592592592592593,0.03,0.2892592592592593
"(0, 9, 11)",1000000001010,3,0.7160493827160493,0.28395061728395066,0.03,0.3139506172839507
"(0, 9, 11, 12)",1000000001011,4,0.7654320987654321,0.23456790123456794,0.04,0.2745679012345679
"(0, 9, 10)",1000000001100,3,0.6296296296296297,0.37037037037037035,0.03,0.4003703703703704
"(0, 9, 10, 12)",1000000001101,4,0.7407407407407407,0.2592592592592593,0.04,0.2992592592592593
"(0, 9, 10, 11)",1000000001110,4,0.7283950617283951,0.2716049382716049,0.04,0.3116049382716049
"(0, 9, 10, 11, 12)",1000000001111,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(0, 8)",1000000010000,2,0.6172839506172839,0.3827160493827161,0.02,0.4027160493827161
"(0, 8, 12)",1000000010001,3,0.7160493827160493,0.28395061728395066,0.03,0.3139506172839507
"(0, 8, 11)",1000000010010,3,0.7283950617283951,0.2716049382716049,0.03,0.30160493827160495
"(0, 8, 11, 12)",1000000010011,4,0.8395061728395061,0.16049382716049387,0.04,0.20049382716049388
"(0, 8, 10)",1000000010100,3,0.691358024691358,0.308641975308642,0.03,0.33864197530864204
"(0, 8, 10, 12)",1000000010101,4,0.7160493827160493,0.28395061728395066,0.04,0.32395061728395064
"(0, 8, 10, 11)",1000000010110,4,0.7407407407407407,0.2592592592592593,0.04,0.2992592592592593
"(0, 8, 10, 11, 12)",1000000010111,5,0.7901234567901234,0.2098765432098766,0.05,0.2598765432098766
"(0, 8, 9)",1000000011000,3,0.6049382716049383,0.3950617283950617,0.03,0.42506172839506173
"(0, 8, 9, 12)",1000000011001,4,0.7283950617283951,0.2716049382716049,0.04,0.3116049382716049
